"id"	"orig.id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"your.id"	"text.category"	"recording.date"	"recording.place"	"organizing.body"	"first.name"	"last.name"	"gender"	"age"	"nationality"	"mother.tongue"	"occupation"	"educational.level"	"copyright.statement"	"speech.unit.count"	"word.count"
331	331	"<S1B-012#1:B>"	"S1B-012"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"23-03-1991"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	0
332	332	"<S1B-012#1:C>"	"S1B-012"	"1"	"C"	"mlb"	"spoken:dialogue:public:class lessons"	"23-03-1991"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	1
333	333	"<S1B-012#1:Z>"	"S1B-012"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0
334	334	"<S1B-013#1:?>"	"S1B-013"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	14
335	335	"<S1B-013#1:A>"	"S1B-013"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"elena"	"javier"	"female"	"41-45"	"filipino"	"tagalog"	"behavioral sciences professor"	"m.a."	"reproduced by permission. all rights reserved."	203	1840
336	336	"<S1B-013#1:B>"	"S1B-013"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"no name"	""	"male"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	3	10
337	337	"<S1B-013#1:C>"	"S1B-013"	"1"	"C"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"anna"	""	"female"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	7
338	338	"<S1B-013#1:D>"	"S1B-013"	"1"	"D"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"no name"	""	"female"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	0
339	339	"<S1B-013#1:E>"	"S1B-013"	"1"	"E"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"no name"	""	"male"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	3
340	340	"<S1B-013#1:F>"	"S1B-013"	"1"	"F"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"ana"	""	"female"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	51
341	341	"<S1B-013#1:G>"	"S1B-013"	"1"	"G"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"edwin"	""	"male"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	14
342	342	"<S1B-013#1:H>"	"S1B-013"	"1"	"H"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"analie"	""	"female"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	3	21
343	343	"<S1B-013#1:I>"	"S1B-013"	"1"	"I"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"wilson"	""	"male"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	29
344	344	"<S1B-013#1:J>"	"S1B-013"	"1"	"J"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"ramon"	""	"male"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	5
345	345	"<S1B-013#1:K>"	"S1B-013"	"1"	"K"	"mlb"	"spoken:dialogue:public:class lessons"	"15-03-1991"	"de la salle university"	NA	"no name"	""	"male"	NA	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	8
346	346	"<S1B-013#1:Z>"	"S1B-013"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0
347	347	"<S1B-014#1:A>"	"S1B-014"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"alexa"	"abrenica"	"female"	"46-50"	"filipino"	"bikol"	"psychology professor"	"m.a."	"reproduced by permission. all rights reserved."	123	2078
348	348	"<S1B-014#1:B>"	"S1B-014"	"1"	"B"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"teresa"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	4	25
349	349	"<S1B-014#1:C>"	"S1B-014"	"1"	"C"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	5
350	350	"<S1B-014#1:D>"	"S1B-014"	"1"	"D"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"anna"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	2
351	351	"<S1B-014#1:E>"	"S1B-014"	"1"	"E"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"giselle"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	4
352	352	"<S1B-014#1:F>"	"S1B-014"	"1"	"F"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"no name"	""	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	17
353	353	"<S1B-015#1:A>"	"S1B-015"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"04-07-1997"	"de la salle university"	NA	"emma"	"castillo"	"female"	"50+"	"filipino"	"tagalog"	"linguistics professor"	"phd"	"reproduced by permission. all rights reserved."	144	2157
354	354	"<S1B-015#1:B>"	"S1B-015"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"04-07-1997"	"de la salle university"	NA	"rina"	"reyes"	"female"	"36-40"	"filipino"	NA	"teacher/graduate student"	"b.a."	"reproduced by permission. all rights reserved."	5	7
355	355	"<S1B-015#1:C>"	"S1B-015"	"1"	"C"	"mlb"	"spoken:dialogue:public:class lessons"	"04-07-1997"	"de la salle university"	NA	"maria lourdes"	"bautista"	"female"	"50+"	"filipino"	"tagalog"	"professor"	"b.a."	"reproduced by permission. all rights reserved."	5	14
356	356	"<S1B-015#1:D>"	"S1B-015"	"1"	"D"	"mlb"	"spoken:dialogue:public:class lessons"	"04-07-1997"	"de la salle university"	NA	"eunice"	"rebullida"	"female"	"36-40"	"filipino"	"tagalog"	"teacher/graduate student"	"b.a."	"reproduced by permission. all rights reserved."	1	2
357	357	"<S1B-016#1:A>"	"S1B-016"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"violeta"	"menil"	"female"	"41-45"	"filipino"	NA	"statistics professor"	"phd"	"reproduced by permission. all rights reserved."	181	1972
358	358	"<S1B-016#1:B>"	"S1B-016"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"susan"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	11
359	359	"<S1B-016#1:D>"	"S1B-016"	"1"	"D"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"manuel"	""	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	4	20
360	360	"<S1B-016#1:E>"	"S1B-016"	"1"	"E"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	""	"viduya"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	8
361	361	"<S1B-016#1:Z>"	"S1B-016"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	10
362	362	"<S1B-017#1:?>"	"S1B-017"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	36
363	363	"<S1B-017#1:A>"	"S1B-017"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"27-09-1997"	"de la salle university"	NA	"teodoro"	"llamzon"	"male"	"50+"	"filipino"	"tagalog"	"linguistics professor"	"phd"	"reproduced by permission. all rights reserved."	118	1684
364	364	"<S1B-017#1:B>"	"S1B-017"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"27-09-1997"	"de la salle university"	NA	"no name"	""	"female"	"26-30"	"filipino"	NA	"teacher"	"b.a."	"reproduced by permission. all rights reserved."	2	0
365	365	"<S1B-017#1:C>"	"S1B-017"	"1"	"C"	"mlb"	"spoken:dialogue:public:class lessons"	"27-09-1997"	"de la salle university"	NA	"no name"	""	"female"	"26-30"	"filipino"	NA	"teacher"	"b.a."	"reproduced by permission. all rights reserved."	1	0
366	366	"<S1B-017#1:Z>"	"S1B-017"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0
367	367	"<S1B-018#1:?>"	"S1B-018"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	20
368	368	"<S1B-018#1:A>"	"S1B-018"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"mike"	"rapatan"	"male"	"31-35"	"filipino"	"tagalog"	"communication professor"	"m.a."	"reproduced by permission. all rights reserved."	192	2058
369	369	"<S1B-018#1:B>"	"S1B-018"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"no name"	""	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	4
370	370	"<S1B-018#1:C>"	"S1B-018"	"1"	"C"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	3
371	371	"<S1B-018#1:D>"	"S1B-018"	"1"	"D"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"no name"	""	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	2
372	372	"<S1B-018#1:E>"	"S1B-018"	"1"	"E"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"flores"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	19
373	373	"<S1B-018#1:F>"	"S1B-018"	"1"	"F"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	5
374	374	"<S1B-018#1:G>"	"S1B-018"	"1"	"G"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	3
375	375	"<S1B-018#1:H>"	"S1B-018"	"1"	"H"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	5
376	376	"<S1B-018#1:I>"	"S1B-018"	"1"	"I"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"cuison"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	2
377	377	"<S1B-018#1:J>"	"S1B-018"	"1"	"J"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"lim"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	3
378	378	"<S1B-018#1:K>"	"S1B-018"	"1"	"K"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"pagarao"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	5
379	379	"<S1B-018#1:L>"	"S1B-018"	"1"	"L"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"montalban"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	57
380	380	"<S1B-018#1:M>"	"S1B-018"	"1"	"M"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"lacson"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	5	47
381	381	"<S1B-018#1:N>"	"S1B-018"	"1"	"N"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"batac"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	3	14
382	382	"<S1B-018#1:O>"	"S1B-018"	"1"	"O"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"ballesteros"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	3	27
383	383	"<S1B-018#1:P>"	"S1B-018"	"1"	"P"	"mlb"	"spoken:dialogue:public:class lessons"	"06-03-1992"	"de la salle university"	NA	""	"rocha"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	11
384	384	"<S1B-018#1:Z>"	"S1B-018"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
385	385	"<S1B-019#1:A>"	"S1B-019"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"emerita"	"quito"	"female"	"50+"	"filipino"	"kapampangan"	"philosophy professor"	"phd"	"reproduced by permission. all rights reserved."	202	2236
386	386	"<S1B-019#1:B>"	"S1B-019"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"18-03-1991"	"de la salle university"	NA	"no name"	""	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	17
387	387	"<S1B-020#1:?>"	"S1B-020"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4
388	388	"<S1B-020#1:A>"	"S1B-020"	"1"	"A"	"nps"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"roberto"	"raymundo"	"male"	"26-30"	"filipino"	"tagalog"	"economics professor"	"b.a."	"reproduced by permission. all rights reserved."	196	2097
389	389	"<S1B-020#1:B>"	"S1B-020"	"1"	"B"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"myla"	"maralit"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	1	15
390	390	"<S1B-020#1:C>"	"S1B-020"	"1"	"C"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"mirabel"	"lee"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	17
391	391	"<S1B-020#1:D>"	"S1B-020"	"1"	"D"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	""	"de lara"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	5	24
392	392	"<S1B-020#1:E>"	"S1B-020"	"1"	"E"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	""	"gello"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	8
393	393	"<S1B-020#1:F>"	"S1B-020"	"1"	"F"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	"april"	"de castro"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	7	129
394	394	"<S1B-020#1:G>"	"S1B-020"	"1"	"G"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	""	"aniseto"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	3	36
395	395	"<S1B-020#1:I>"	"S1B-020"	"1"	"I"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	""	"toledo"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	2	2
396	396	"<S1B-020#1:J>"	"S1B-020"	"1"	"J"	"mlb"	"spoken:dialogue:public:class lessons"	"00-09-1990"	"de la salle university"	NA	""	"catabian"	"male"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	4	14
397	397	"<S1B-021#?>"	"S1B-021"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8
398	398	"<S1B-021#1:A>"	"S1B-021"	"1"	"A"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"rene"	"cayetano"	"male"	"50+"	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	27	136
399	399	"<S1B-021#1:B>"	"S1B-021"	"1"	"B"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"napoleon"	"rama"	"male"	"50+"	"filipino"	NA	"journalist"	"b.a."	"reproduced by permission. all rights reserved."	24	472
400	400	"<S1B-021#1:C>"	"S1B-021"	"1"	"C"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"gaby"	"roldan"	"female"	"31-35"	"filipino"	NA	"broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	1	33
401	401	"<S1B-021#1:D>"	"S1B-021"	"1"	"D"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"josephine"	"reyes"	"female"	"31-35"	"filipino"	NA	"broadcaster"	"b.a."	"reproduced by permission. all rights reserved."	61	621
402	402	"<S1B-021#1:E>"	"S1B-021"	"1"	"E"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"israel"	"parlade"	"male"	"50+"	"filipino"	NA	"pastor"	"b.a."	"reproduced by permission. all rights reserved."	4	90
403	403	"<S1B-021#1:F>"	"S1B-021"	"1"	"F"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"noli"	"escapilio"	"male"	"46-50"	"filipino"	NA	"pastor"	"b.a."	"reproduced by permission. all rights reserved."	12	226
404	404	"<S1B-021#60>"	"S1B-021"	"1"	"60"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	22
405	405	"<S1B-021#7>"	"S1B-021"	"1"	"7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	10
406	406	"<S1B-021#85>"	"S1B-021"	"1"	"85"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	5
407	407	"<S1B-021#F>"	"S1B-021"	"1"	"F"	"jdls"	"spoken:dialogue:public:broadcast discussions"	"11-05-1992"	"channel 2 abs-cbn"	NA	"noli"	"escapilio"	"male"	"46-50"	"filipino"	NA	"pastor"	"b.a."	"reproduced by permission. all rights reserved."	1	0
408	408	"<S1B-022#1:A>"	"S1B-022"	"1"	"A"	"nps"	"spoken:dialogue:public:broadcast discussions"	"17-07-1991"	"channel 7 gma"	NA	"tina"	"palma"	"female"	"31-35"	"filipino"	"tagalog"	"journalist"	"b.a."	"reproduced by permission. all rights reserved."	72	966
409	409	"<S1B-022#1:B>"	"S1B-022"	"1"	"B"	"nps"	"spoken:dialogue:public:broadcast discussions"	"17-07-1991"	"channel 7 gma"	NA	"rey"	"punongbayan"	"male"	"41-45"	"filipino"	NA	"director of phivocs"	"phd"	"reproduced by permission. all rights reserved."	52	847
410	410	"<S1B-022#1:C>"	"S1B-022"	"1"	"C"	"nps"	"spoken:dialogue:public:broadcast discussions"	"17-07-1991"	"channel 7 gma"	NA	"linda"	"laygo"	"female"	"41-45"	"filipino"	NA	"undersecretary of dswd"	"b.a."	"reproduced by permission. all rights reserved."	1	2
411	411	"<S1B-022#1:D>"	"S1B-022"	"1"	"D"	"nps"	"spoken:dialogue:public:broadcast discussions"	"17-07-1991"	"channel 7 gma"	NA	"bren"	"guiao"	"male"	"50+"	"filipino"	NA	"governor"	"b.a."	"reproduced by permission. all rights reserved."	22	344
412	412	"<S1B-022#1:E>"	"S1B-022"	"1"	"E"	"nps"	"spoken:dialogue:public:broadcast discussions"	"17-07-1991"	"channel 7 gma"	NA	"ernesto"	"ordoã±ez"	"male"	"41-45"	"filipino"	"tagalog"	"undersecretary of dti"	"phd"	"reproduced by permission. all rights reserved."	6	132
413	413	"<S1B-023#1:?>"	"S1B-023"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
414	414	"<S1B-023#1:A>"	"S1B-023"	"1"	"A"	"nps"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"jullie"	"yap daza"	"female"	"50+"	"filipino"	"tagalog/hokkien"	"tv host"	"b.a."	"reproduced by permission. all rights reserved."	138	1224
415	415	"<S1B-023#1:B>"	"S1B-023"	"1"	"B"	"nps"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"angelo"	"castro jr."	"male"	"50+"	"filipino"	NA	"former chair of movie and television regulatory and classification board"	"b.a."	"reproduced by permission. all rights reserved."	3	68
416	416	"<S1B-023#1:C>"	"S1B-023"	"1"	"C"	"nps"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"manuel"	"morato"	"male"	"50+"	"filipino"	"tagalog"	"artist"	"b.a."	"reproduced by permission. all rights reserved."	26	116
417	417	"<S1B-023#1:D>"	"S1B-023"	"1"	"D"	"nps"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"cynthia"	"patag"	"female"	"31-35"	"filipino"	"hiligaynon"	"actress"	"b.a."	"reproduced by permission. all rights reserved."	48	206
418	418	"<S1B-023#1:E>"	"S1B-023"	"1"	"E"	"nps"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"lara"	"fabregas"	"female"	"26-30"	"filipino"	NA	"tv commercial model"	"b.a."	"reproduced by permission. all rights reserved."	11	102
419	419	"<S1B-023#1:F>"	"S1B-023"	"1"	"F"	"nps"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"mario"	"katigbak"	"male"	"31-35"	"filipino"	NA	"tv commercial model"	"b.a."	"reproduced by permission. all rights reserved."	26	179
420	420	"<S1B-023#1:G>"	"S1B-023"	"1"	"G"	"mlb"	"spoken:dialogue:public:broadcast discussions"	"ca-00-1998"	"channel 2 abs-cbn"	NA	"ryan"	"agoncillo"	"male"	"21-25"	"filipino"	NA	"tv commercial model"	"b.a."	"reproduced by permission. all rights reserved."	12	103
421	421	"<S1B-023#1:Z>"	"S1B-023"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	100
422	422	"<S1B-024#1:A>"	"S1B-024"	"1"	"A"	"nps"	"spoken:dialogue:public:broadcast discussions"	"27-07-1991"	"channel 7 gma"	NA	"ricardo"	"puno"	"male"	"41-45"	"filipino"	"tagalog/english"	"tv host"	"ll.b."	"reproduced by permission. all rights reserved."	73	541
423	423	"<S1B-024#1:B>"	"S1B-024"	"1"	"B"	"nps"	"spoken:dialogue:public:broadcast discussions"	"27-07-1991"	"channel 7 gma"	NA	"rene"	"saguisag"	"male"	"50+"	"filipino"	"tagalog"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	46	340
424	424	"<S1B-024#1:C>"	"S1B-024"	"1"	"C"	"nps"	"spoken:dialogue:public:broadcast discussions"	"27-07-1991"	"channel 7 gma"	NA	"aquilino"	"pimentel"	"male"	"50+"	"filipino"	"cebuano"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	20	407
